id, consumer_id, product_id, amount
77288, 4962, 170, 2
77315, 4962, 1315, 4
77318, 4845, 1068, 7
77355, 4845, 1661, 3
77375, 4845, 848, 2
77385, 4845, 617, 4
77428, 4845, 408, 3
77440, 4845, 1068, 1
77475, 7811, 666, 1
77509, 7811, 888, 7
77540, 7811, 635, 0
77578, 7811, 124, 2
77596, 12292, 1026, 3
77605, 12292, 78, 8
77645, 12292, 1266, 3
77676, 12292, 1474, 2
77721, 12292, 848, 9
77732, 12292, 597, 7
77739, 4731, 477, 4
77775, 4731, 1026, 7
77780, 13435, 124, 4
77795, 10910, 1055, 5
77804, 10910, 385, 1
77828, 10910, 291, 2
77870, 10910, 710, 7
77896, 2056, 170, 6
77905, 2056, 289, 0
77913, 2056, 244, 9
77918, 2056, 1647, 6
77967, 2056, 457, 7
78003, 2056, 343, 6
78040, 3381, 301, 4
78069, 3381, 650, 3
78084, 5096, 1567, 9
78112, 5096, 301, 6
78128, 11491, 1108, 2
78149, 16478, 124, 1
78150, 16478, 1426, 3
78180, 14423, 195, 1
78181, 14423, 223, 6
78216, 14423, 617, 3
78252, 14423, 1516, 7
78301, 14423, 1377, 6
78312, 14891, 597, 4
78324, 14891, 1359, 6
78345, 14891, 521, 2
78376, 14891, 666, 6
78413, 14891, 258, 2
78421, 14891, 301, 5
78421, 5199, 457, 1
78433, 5199, 910, 1
78457, 5199, 91, 4
78487, 1048, 195, 8
78530, 1048, 1555, 7
78572, 1048, 78, 1
78598, 1048, 289, 7
78618, 1048, 1266, 7
78643, 1048, 258, 9
78683, 20928, 1616, 0
78697, 20928, 1187, 5
78746, 20928, 217, 0
78764, 10576, 617, 0
78793, 10208, 291, 8
78835, 10208, 1567, 2
78851, 10208, 353, 7
78890, 16257, 831, 7
78913, 1111, 1398, 8
78915, 1111, 289, 0
78919, 1111, 666, 9
78958, 1111, 385, 5
78970, 1111, 1315, 6
78980, 1111, 301, 0
78987, 13861, 888, 3
79035, 13861, 848, 3
79070, 13861, 635, 4
79096, 13861, 1187, 4
79103, 7643, 1474, 0
79149, 7643, 1359, 0
79186, 7643, 498, 3
79209, 7643, 710, 3
79229, 7643, 307, 3
79232, 7643, 1398, 9
79259, 18978, 1516, 9
79260, 19608, 749, 6
79284, 11136, 307, 6
79292, 11136, 408, 4
79292, 11136, 848, 5
79303, 11136, 291, 4
79323, 11136, 992, 5
79329, 11136, 1430, 8
79347, 11136, 992, 0
79349, 21942, 1187, 9
79352, 21942, 946, 3
79393, 21942, 1636, 1
79435, 21942, 353, 1
79436, 21942, 244, 5
79447, 21942, 353, 2
79480, 21942, 1426, 4
79511, 7526, 244, 0
79551, 7526, 848, 8
79576, 18974, 289, 0
79609, 18974, 925, 7
79634, 18974, 1233, 8
79681, 18974, 289, 0
79722, 18974, 170, 8
79763, 18974, 1616, 4
79788, 21266, 291, 1
79791, 21266, 556, 7
79791, 18389, 1359, 4
79794, 18389, 1359, 2
79807, 22129, 170, 4
79855, 22129, 1636, 4
79867, 22129, 1147, 0
79901, 22129, 385, 1
79950, 22129, 301, 3
79976, 22129, 1430, 1
80003, 12654, 710, 9
80019, 12654, 1621, 8
80063, 2382, 1026, 9
80091, 10826, 888, 5
80110, 10826, 1562, 5
80137, 8385, 408, 3
80147, 12885, 244, 5
80158, 12885, 217, 0
80161, 12885, 1398, 3
80172, 572, 1398, 6
80204, 572, 1377, 9
80219, 11845, 1567, 8
80268, 11845, 1426, 3
80284, 11845, 498, 8
80286, 11845, 556, 3
80319, 11845, 343, 9
80360, 5832, 498, 7
80383, 5832, 1661, 1
80424, 14282, 786, 2
80454, 14282, 1266, 5
80479, 14282, 1359, 9
80519, 14282, 457, 8
80525, 14282, 498, 3
80541, 4645, 457, 4
80581, 4645, 946, 7
80602, 4645, 1426, 9
80639, 17963, 78, 7
80681, 17963, 385, 4
80719, 17963, 1377, 1
80752, 17963, 786, 6
80777, 17963, 1616, 8
80811, 19514, 1567, 5
80816, 19514, 1315, 7
80853, 19514, 910, 6
80892, 19514, 1315, 4
80923, 19514, 710, 1
80931, 19514, 428, 6
80979, 19514, 1661, 6
81001, 16692, 289, 1
81046, 16692, 1233, 4
81074, 16692, 1266, 7
81079, 3973, 1516, 9
81090, 3973, 1262, 1
81113, 3973, 1108, 1
81124, 3973, 1426, 5
81133, 3973, 635, 3
81158, 14330, 1567, 3
81167, 14330, 1026, 5
81216, 14330, 46, 7
81228, 14330, 477, 0
81237, 14330, 1233, 0
81279, 14330, 1262, 9
81326, 15188, 1315, 2
81346, 9394, 710, 1
81356, 9394, 289, 1
81365, 9394, 457, 8
81395, 9394, 666, 3
81415, 9394, 289, 4
81433, 1338, 301, 2
81459, 1338, 1661, 8
81487, 1338, 749, 0
81505, 1338, 1266, 9
81531, 1338, 1562, 8
81535, 1338, 925, 6
81575, 1338, 1636, 4
81618, 23261, 1426, 6
81642, 23261, 291, 7
81667, 8633, 1647, 7
81696, 8633, 1516, 2
81707, 8633, 617, 8
81751, 10184, 91, 1
81782, 10184, 258, 1
81830, 10184, 217, 8
81832, 10184, 831, 3
81868, 17817, 498, 1
81869, 17817, 556, 3
81899, 17817, 617, 2
81930, 12557, 635, 5
81939, 12557, 1233, 8
81941, 12557, 635, 9
81949, 12557, 556, 3
81985, 12557, 749, 5
82005, 12557, 428, 6
82012, 12557, 1616, 3
82034, 16459, 831, 4
82076, 16459, 307, 9
82081, 3825, 1315, 8
82095, 3825, 1426, 1
82095, 3825, 925, 7
82110, 3825, 1315, 0
82148, 3825, 301, 2
82188, 3825, 650, 1
82226, 20248, 1567, 5
82265, 20248, 428, 7
82265, 20248, 170, 4
82310, 20248, 786, 8
82348, 20248, 1233, 4
82351, 20248, 195, 7
82352, 20248, 1068, 0
82372, 23003, 1055, 4
82388, 23003, 195, 3
82423, 23003, 1398, 5
82457, 23003, 946, 9
82473, 23003, 1266, 2
82499, 23003, 1507, 9
82533, 5013, 1636, 0
82569, 5013, 831, 3
82573, 5013, 1621, 3
82583, 5013, 831, 7
82608, 5013, 1430, 0
82651, 9926, 217, 1
82655, 9926, 289, 4
82694, 9926, 307, 0
82698, 9926, 428, 5
82700, 9926, 223, 4
82709, 21301, 457, 5
82710, 21301, 307, 5
82755, 21301, 457, 5
82796, 21301, 1398, 3
82836, 1235, 408, 4
82837, 1235, 457, 1
82859, 1235, 46, 8
82902, 1235, 786, 7
82915, 1235, 1507, 1
82932, 1235, 301, 9
82960, 1235, 428, 9
83005, 8844, 1661, 4
83030, 8844, 925, 2
83047, 8844, 946, 0
83060, 8844, 1616, 3
83101, 8844, 521, 7
83142, 8844, 1359, 6
83165, 5915, 1068, 8
83169, 5915, 1430, 3
83214, 17868, 635, 0
83252, 17868, 307, 4
83271, 5290, 353, 4
83318, 5290, 1647, 8
83360, 5290, 786, 0
83399, 5290, 1266, 6
83412, 5290, 617, 2
83450, 18324, 457, 3
83464, 18324, 1315, 2
83466, 18324, 301, 7
83492, 18324, 457, 8
83525, 16487, 1636, 9
83558, 16487, 124, 9
83607, 16487, 1026, 8
83652, 16487, 1068, 5
83677, 16487, 1147, 7
83689, 16487, 457, 1
83700, 16487, 617, 8
83733, 3241, 223, 7
83758, 3241, 124, 1
83802, 3241, 635, 1
83805, 3241, 457, 6
83813, 3241, 343, 4
83818, 3241, 307, 4
83857, 7392, 992, 7
83868, 7392, 1266, 6
83902, 7392, 1315, 9
83930, 7392, 1567, 8
83934, 7392, 786, 4
83944, 7392, 1266, 2
83985, 7392, 244, 5
83992, 5786, 408, 7
84026, 5786, 477, 0
84063, 5786, 353, 2
84094, 5786, 195, 6
84143, 5786, 46, 6
84169, 5786, 142, 0
84199, 5786, 289, 0
84226, 11444, 1055, 2
84236, 11444, 477, 2
84246, 8920, 498, 3
84253, 8920, 289, 2
84277, 17189, 124, 2
84293, 17189, 617, 8
84328, 17189, 992, 3
84338, 3576, 258, 1
84382, 3576, 1210, 1
84402, 3576, 617, 9
84431, 3576, 195, 9
84460, 3576, 1516, 8
84504, 3576, 244, 5
84510, 14851, 1555, 3
84544, 14851, 91, 1
84563, 7086, 1398, 4
84571, 7086, 1636, 6
84604, 7086, 910, 4
84611, 7086, 124, 3
84622, 7086, 888, 6
84670, 7086, 1233, 7
84701, 22009, 195, 0
84703, 23710, 217, 5
84738, 16809, 1315, 4
84742, 16809, 477, 2
84775, 16015, 477, 8
84776, 16015, 1026, 0
84783, 16015, 1567, 5
84786, 23416, 1108, 5
84832, 23416, 258, 0
84862, 10671, 1474, 9
84904, 10671, 786, 7
84919, 10671, 1430, 9
84966, 10671, 597, 3
84993, 10671, 597, 1
85005, 10671, 1507, 2
85008, 7832, 1430, 4
85050, 7832, 925, 2
85087, 7832, 1315, 1
85111, 7832, 521, 3
85140, 7832, 457, 6
85172, 7832, 597, 1
85194, 10787, 223, 8
85223, 10787, 1377, 1
85268, 10787, 428, 8
85298, 10787, 457, 3
85330, 10787, 848, 8
85349, 23045, 1621, 3
85350, 23045, 291, 8
85382, 23045, 195, 0
85413, 23045, 1661, 7
85450, 23045, 291, 3
85482, 23045, 925, 6
85484, 8109, 925, 0
85497, 8109, 244, 2
85501, 8109, 1507, 6
85533, 8109, 1621, 3
85565, 8109, 1562, 4
85597, 8109, 749, 3
85603, 8109, 666, 7
85609, 2806, 477, 9
85644, 2806, 888, 2
85660, 2806, 992, 0
85695, 2806, 888, 7
85741, 14712, 910, 9
85750, 1657, 1555, 5
85775, 1657, 1233, 0
85794, 13554, 786, 1
85818, 13554, 1398, 9
85845, 9808, 710, 9
85851, 9808, 597, 9
85877, 9808, 786, 0
85883, 9808, 1377, 0
85883, 9808, 91, 1
85905, 9808, 925, 8
85932, 9808, 666, 9
85972, 1768, 1377, 2
85975, 1768, 597, 3
86020, 1768, 46, 7
86054, 1768, 635, 0
86057, 1768, 831, 6
86092, 1768, 1562, 5
86126, 14520, 946, 4
86164, 14520, 244, 6
86211, 14520, 217, 8
86214, 14520, 498, 2
86240, 2515, 385, 2
86285, 2515, 521, 6
86295, 2515, 597, 8
86326, 21463, 385, 8
86367, 21463, 1516, 2
86378, 21463, 291, 1
86402, 13641, 1315, 6
86443, 7085, 1108, 4
86466, 7085, 1068, 8
86491, 7085, 1621, 6
86524, 21815, 635, 0
86571, 21815, 1233, 1
86579, 21815, 1108, 4
86586, 11778, 749, 5
86633, 11778, 1647, 6
86633, 11778, 1108, 2
86635, 11778, 925, 6
86684, 11778, 521, 4
86716, 11778, 1147, 2
86725, 20850, 343, 0
86765, 20850, 124, 5
86802, 20850, 925, 9
86839, 20850, 1474, 7
86860, 6369, 910, 6
86905, 6369, 992, 5
86912, 6369, 617, 3
86921, 6369, 786, 9
86968, 6369, 1147, 4
87002, 6369, 1377, 2
87034, 3457, 78, 6
87059, 3457, 1430, 4
87077, 3457, 617, 9
87101, 3457, 1266, 0
87145, 3457, 556, 2
87156, 3457, 307, 1
87201, 19160, 1262, 5
87226, 19160, 1068, 3
87253, 19160, 1661, 0
87292, 19160, 1616, 8
87311, 19160, 142, 8
87337, 23378, 521, 9
87338, 23378, 910, 3
87380, 23378, 217, 6
87417, 3937, 1647, 6
87448, 3937, 1507, 2
87454, 3937, 1026, 1
87476, 3713, 1055, 4
87504, 3713, 1567, 0
87509, 3713, 1562, 1
87517, 3713, 1507, 1
87517, 17945, 910, 7
87538, 17945, 831, 7
87559, 1846, 1507, 4
87608, 1846, 1426, 3
87636, 1846, 650, 2
87639, 1846, 1507, 8
87677, 1846, 124, 3
87710, 3656, 1315, 6
87728, 3656, 749, 3
87741, 3656, 521, 0
87745, 3656, 1315, 0
87771, 14484, 1398, 8
87792, 14484, 1210, 5
87799, 17010, 1055, 8
87799, 17010, 597, 6
87837, 17010, 1359, 7
87868, 17010, 521, 5
87913, 17010, 217, 6
87951, 17010, 457, 0
87952, 17010, 1147, 9
87965, 1620, 343, 6
87965, 1620, 831, 8
87971, 8491, 1555, 4
87994, 8491, 1233, 5
88008, 8491, 289, 1
88027, 8491, 521, 5
88043, 8491, 428, 9
88081, 12225, 46, 9
88125, 12225, 1398, 3
88156, 12225, 1266, 3
88160, 12225, 1636, 1
88173, 12225, 1398, 8
88205, 386, 1210, 1
88227, 386, 457, 0
88232, 19733, 343, 8
88262, 19733, 556, 8
88310, 19733, 1210, 9
88319, 19733, 848, 7
88341, 19733, 307, 8
88343, 18099, 343, 6
88385, 18099, 307, 7
88408, 18099, 1426, 6
88410, 18099, 258, 5
88441, 23909, 1315, 2
88461, 23909, 1315, 7
88496, 5228, 498, 6
88501, 5228, 1187, 1
88518, 5228, 1567, 2
88552, 5228, 1377, 4
88585, 5228, 1562, 2
88634, 18167, 888, 0
88649, 18167, 1315, 6
88675, 18167, 291, 4
88714, 18167, 142, 0
88726, 18167, 1233, 1
88733, 9296, 1661, 5
88758, 9296, 1233, 7
88780, 14264, 142, 3
88785, 4232, 1055, 0
88791, 4232, 353, 1
88801, 4232, 353, 2
88839, 4232, 498, 2
88876, 4232, 498, 5
88891, 4232, 289, 1
88904, 4232, 1621, 4
88931, 16827, 217, 0
88945, 16827, 1055, 3
88950, 3630, 343, 5
88958, 3630, 1647, 6
88995, 3630, 301, 4
88998, 3630, 617, 9
89022, 3630, 848, 4
89046, 7014, 831, 4
89062, 7014, 1068, 7
89107, 7014, 710, 0
89153, 7014, 223, 9
89176, 17082, 1661, 5
89192, 3058, 244, 8
89208, 3058, 1377, 2
89255, 3058, 617, 7
89288, 11313, 1474, 8
89320, 11313, 1359, 2
89339, 11313, 1108, 9
89362, 11313, 498, 0
89401, 11313, 1068, 1
89423, 7562, 1187, 2
89468, 7562, 1266, 4
89516, 7562, 142, 5
89541, 7562, 291, 6
89588, 7562, 1147, 2
89617, 7562, 831, 5
89623, 7562, 343, 2
89626, 2570, 195, 7
89661, 2570, 1426, 2
89682, 2570, 666, 3
89711, 2570, 428, 1
89739, 2570, 749, 4
89751, 2570, 710, 9
89771, 8550, 289, 1
89794, 20772, 1474, 3
89832, 20772, 1616, 8
89873, 2458, 195, 1
89900, 2458, 124, 2
89939, 9723, 1647, 7
89962, 9723, 385, 8
89982, 9723, 1377, 5
89985, 9723, 457, 8
90003, 21979, 91, 5
90019, 21979, 307, 4
90019, 21979, 831, 0
90041, 21979, 1068, 1
90082, 6719, 385, 3
90105, 6719, 925, 0
90153, 6719, 831, 5
90172, 6719, 223, 2
90217, 6719, 1647, 4
90260, 6719, 1055, 9
90286, 13192, 498, 1
90310, 13192, 1555, 6
90312, 13192, 1562, 4
90322, 13192, 888, 7
90337, 127, 498, 3
90352, 127, 1616, 0
90387, 127, 749, 2
90393, 6891, 1233, 5
90432, 6891, 635, 0
90451, 6891, 1562, 3
90480, 6891, 124, 7
90497, 6891, 46, 1
90527, 7033, 1187, 7
90529, 7033, 195, 1
90543, 7033, 142, 4
90586, 7033, 477, 5
90619, 7033, 635, 6
90645, 6969, 1567, 1
90680, 2859, 1108, 9
90710, 2859, 217, 0
90736, 15744, 1567, 9
90775, 6210, 385, 4
90777, 4669, 223, 2
90779, 4669, 1359, 9
90824, 10916, 385, 0
90870, 10916, 910, 4
90896, 10916, 749, 7
90916, 17862, 1621, 5
90919, 17862, 1647, 6
90934, 17862, 46, 5
90946, 20995, 223, 4
90974, 20995, 301, 4
91002, 20995, 301, 2
91030, 20995, 289, 3
91039, 11424, 992, 6
91054, 11424, 498, 9
91093, 11424, 291, 9
91099, 11424, 650, 9
91140, 20647, 521, 6
91151, 20647, 1026, 7
91162, 20647, 888, 6
91182, 20647, 385, 1
91229, 20647, 1210, 8
91274, 20647, 124, 9
91275, 20240, 457, 5
91276, 20240, 498, 8
91304, 20240, 635, 1
91322, 20240, 195, 6
91358, 20240, 1187, 5
91370, 20240, 888, 7
91411, 416, 946, 3
91444, 416, 457, 8
91467, 416, 888, 7
91507, 416, 1516, 0
91520, 416, 408, 4
91524, 416, 1315, 3
91567, 416, 385, 3
91609, 17051, 1555, 0
91630, 17051, 498, 1
91653, 17051, 1567, 3
91666, 17051, 597, 4
91682, 17051, 1315, 4
91695, 17051, 498, 1
91695, 17051, 831, 4
91717, 12518, 343, 9
91765, 12518, 1262, 1
91803, 12518, 217, 4
91847, 8374, 1661, 9
91854, 8374, 78, 6
91895, 8374, 710, 6
91912, 8374, 498, 8
91955, 8374, 477, 2
91998, 8374, 848, 0
92027, 11236, 1621, 0
92027, 11236, 1210, 9
92028, 11236, 786, 9
92031, 11236, 353, 9
92048, 24331, 1516, 1
92093, 24331, 223, 6
92136, 24331, 170, 3
92182, 24331, 1026, 1
92208, 24331, 1262, 4
92237, 1303, 1621, 5
92269, 1303, 91, 2
92289, 1303, 1647, 9
92318, 1303, 343, 7
92349, 1303, 289, 4
92349, 1303, 617, 7
92355, 1303, 1210, 4
92380, 17203, 457, 1
92424, 17203, 307, 9
92439, 17203, 78, 6
92466, 9357, 1262, 5
92482, 9357, 1108, 0
92515, 9357, 1562, 2
92558, 9357, 910, 9
92562, 9357, 258, 2
92568, 9357, 170, 3
92596, 6409, 385, 1
92644, 16217, 1187, 1
92646, 16217, 1621, 4
92673, 16217, 1315, 7
92711, 19469, 635, 2
92748, 19469, 1026, 0
92778, 19469, 1636, 8
92790, 19469, 1647, 8
92820, 19469, 888, 7
92827, 16312, 749, 2
92841, 16312, 1567, 1
92843, 16312, 1507, 4
92853, 7223, 307, 0
92871, 7223, 477, 8
92890, 7223, 1377, 2
92919, 824, 786, 2
92944, 824, 521, 0
92948, 824, 217, 7
92958, 9527, 521, 3
92966, 9527, 910, 7
93007, 9527, 1661, 0
93042, 9527, 307, 0
93074, 9527, 1266, 5
93087, 11248, 1315, 7
93130, 11248, 786, 2
93166, 11248, 1068, 5
93194, 11248, 848, 0
93194, 11248, 1621, 7
93242, 11248, 1398, 2
93286, 11248, 1359, 5
93286, 23152, 46, 8
93324, 23152, 1377, 6
93332, 23152, 170, 4
93345, 23152, 408, 1
93384, 23152, 195, 6
93385, 23152, 1516, 7
93424, 23980, 1647, 0
93456, 24838, 1262, 0
93472, 5858, 1567, 6
93505, 18142, 78, 9
93554, 18142, 749, 0
93555, 8145, 385, 5
93556, 8145, 170, 1
93586, 8145, 301, 4
93596, 8145, 142, 2
93634, 8145, 1555, 0
93675, 8145, 650, 7
93695, 17008, 457, 7
93729, 17008, 343, 1
93751, 17008, 1507, 8
93769, 17008, 408, 8
93805, 16965, 291, 3
93830, 12442, 353, 9
93839, 9610, 556, 4
93842, 9610, 1507, 4
93864, 9610, 749, 2
93885, 9610, 992, 1
93934, 9610, 1516, 5
93951, 9610, 888, 7
93997, 9194, 1233, 3
94022, 9194, 1562, 6
94026, 24260, 925, 8
94040, 24260, 521, 5
94058, 1732, 666, 4
94076, 1732, 888, 9
94108, 22848, 428, 3
94137, 22848, 1108, 1
94160, 22848, 291, 8
94166, 22848, 1359, 3
94179, 15485, 78, 8
94179, 15485, 1055, 7
94215, 15485, 408, 8
94240, 20950, 888, 6
94240, 20950, 786, 6
94270, 20950, 1187, 2
94284, 20950, 1647, 6
94326, 20950, 1616, 9
94341, 9621, 428, 6
94344, 9621, 78, 1
94375, 9621, 1315, 3
94421, 9621, 1555, 6
94447, 9621, 521, 0
94487, 9621, 1262, 8
94495, 9621, 597, 2
94528, 22201, 635, 4
94558, 22201, 1426, 6
94566, 22201, 1562, 7
94584, 22201, 223, 0
94615, 22201, 457, 3
94661, 22201, 1315, 5
94680, 17851, 946, 8
94708, 18834, 1262, 5
94729, 18895, 1616, 3
94758, 18895, 1474, 3
94792, 18895, 301, 6
94839, 3350, 1262, 4
94860, 3350, 1055, 4
94903, 2922, 223, 2
94946, 2922, 946, 0
94982, 2922, 888, 8
95019, 2922, 1507, 0
95066, 2922, 124, 5
95072, 14116, 1108, 6
95081, 14116, 635, 2
95110, 14116, 142, 2
95147, 18768, 170, 9
95184, 18768, 170, 3
95190, 18768, 1068, 7
95213, 18768, 289, 5
95227, 18768, 556, 3
95248, 5042, 291, 7
95266, 5042, 556, 7
95284, 5042, 1567, 9
95305, 5042, 1147, 5
95339, 5042, 1210, 3
95380, 244, 925, 9
95414, 244, 1562, 0
95416, 24878, 170, 6
95429, 24878, 1377, 1
95429, 24878, 289, 4
95464, 24878, 946, 7
95491, 9457, 710, 6
95520, 9457, 142, 7
95545, 9457, 258, 5
95546, 9457, 1359, 7
95556, 4563, 1315, 9
95588, 4563, 1315, 6
95619, 8750, 650, 0
95623, 8750, 195, 0
95634, 8750, 666, 7
95645, 8750, 1562, 5
95649, 8750, 78, 1
95662, 12472, 666, 5
95674, 17492, 946, 0
95680, 17492, 457, 9
95701, 17492, 1616, 7
95701, 17492, 1661, 3
95713, 17492, 1562, 2
95741, 8357, 710, 9
95746, 11355, 195, 9
95754, 11355, 831, 2
95764, 11355, 1426, 3
95776, 11355, 428, 4
95802, 11355, 1377, 6
95833, 14747, 910, 7
95853, 14747, 353, 4
95900, 14747, 1359, 4
95947, 14747, 142, 7
95963, 15218, 597, 1
95981, 15688, 1555, 9
96013, 24186, 1315, 6
96060, 24186, 385, 9
96084, 24186, 385, 2
96126, 17236, 258, 8
96154, 17236, 291, 9
96172, 17236, 244, 2
96175, 8425, 1567, 5
96202, 8425, 385, 6
96246, 8425, 91, 2
96288, 8425, 217, 7
96320, 8408, 1426, 2
96367, 8408, 1108, 5
96391, 8408, 301, 3
96392, 8408, 1210, 9
96393, 8408, 301, 7
96432, 8408, 195, 5
96442, 8408, 710, 2
96490, 10526, 477, 3
96536, 10526, 1516, 5
96559, 10526, 946, 0
96563, 10526, 244, 2
96590, 10526, 1647, 6
96593, 21830, 1262, 1
96595, 21830, 1507, 4
96601, 21830, 1147, 1
96613, 21830, 1187, 5
96641, 21830, 1516, 1
96647, 21830, 78, 6
96681, 2970, 1430, 0
96713, 2970, 617, 8
96732, 2970, 521, 6
96765, 2970, 1068, 9
96781, 2970, 786, 1
96805, 2970, 124, 4
96827, 2970, 831, 5
96831, 17843, 749, 8
96858, 17843, 258, 9
96896, 14631, 353, 6
96924, 14631, 457, 3
96937, 14631, 617, 4
96972, 14631, 946, 8
97007, 8776, 1315, 6
97041, 8776, 910, 0
97084, 8776, 1315, 6
97121, 8776, 1315, 8
97153, 8776, 597, 2
97184, 13969, 925, 9
97193, 13969, 1507, 5
97208, 13969, 710, 7
97241, 9751, 666, 6
97270, 9751, 831, 3
97304, 480, 1661, 0
97312, 480, 498, 5
97318, 480, 946, 1
97344, 10273, 457, 3
97369, 10273, 142, 8
97403, 10273, 1567, 9
97404, 10273, 1426, 6
97443, 10273, 428, 1
97465, 10273, 223, 2
97506, 10273, 888, 9
97506, 8643, 477, 9
97520, 8643, 1233, 8
97550, 8643, 1068, 0
97561, 8643, 1266, 5
97603, 8643, 289, 3
97635, 17804, 1398, 6
97647, 6527, 223, 9
97678, 6527, 428, 4
97713, 6527, 1359, 3
97714, 6527, 786, 8
97752, 6527, 1398, 2
97782, 6527, 1555, 2
97791, 6527, 289, 9
97801, 10696, 1398, 7
97814, 10696, 1426, 3
97816, 10696, 1055, 8
97827, 10696, 301, 1
97840, 10696, 1661, 6
97884, 10696, 1567, 7
97900, 10696, 1430, 7
97904, 19412, 749, 4
97935, 22717, 848, 9
97956, 22717, 666, 2
97977, 22717, 124, 5
97996, 22717, 650, 8
98026, 22717, 848, 6
98072, 22717, 353, 6
98100, 21599, 258, 5
98118, 21599, 1661, 9
98121, 14020, 666, 8
98129, 14020, 195, 3
98133, 24906, 1187, 1
98141, 24906, 635, 2
98159, 24906, 888, 7
98199, 24906, 291, 0
98217, 24906, 992, 2
98234, 24906, 1616, 2
98235, 19755, 1377, 2
98271, 19755, 1636, 0
98299, 21564, 1233, 1
98340, 21564, 307, 7
98355, 21564, 831, 3
98388, 2612, 1315, 2
98420, 2612, 946, 6
98436, 2612, 1210, 2
98482, 2612, 343, 8
98506, 2612, 1233, 4
